onPeakOut,facilitiesOut,maxFacilitiesOut,maxOnPeakOut,time
0,0,0,0,0002-11-30 00:00:00
0,7.37727955814901,0,0,0002-11-30 00:05:00
0,8.88397441368688,0,0,0002-11-30 00:10:00
0,12.1164049472782,0,0,0002-11-30 00:15:00
0,11.8360911344375,0,0,0002-11-30 00:20:00
0,11.8652842812815,0,0,0002-11-30 00:25:00
0,11.7354277592708,0,0,0002-11-30 00:30:00
0,11.6805894783353,0,0,0002-11-30 00:35:00
0,11.5297084613756,0,0,0002-11-30 00:40:00
0,11.5617200354229,0,0,0002-11-30 00:45:00
0,11.520214687766,0,0,0002-11-30 00:50:00
0,11.4239006201291,0,0,0002-11-30 00:55:00
0,11.1554187624711,0,0,0002-11-30 01:00:00
0,11.003447371459,0,0,0002-11-30 01:05:00
0,10.8644227966659,0,0,0002-11-30 01:10:00
0,10.8571948863355,0,0,0002-11-30 01:15:00
0,10.8019735036661,0,0,0002-11-30 01:20:00
0,10.6830888159334,0,0,0002-11-30 01:25:00
0,10.597582004362,0,0,0002-11-30 01:30:00
0,10.5517886955561,0,0,0002-11-30 01:35:00
0,10.5294286275163,0,0,0002-11-30 01:40:00
0,10.4173907628101,0,0,0002-11-30 01:45:00
0,10.2457912777952,0,0,0002-11-30 01:50:00
0,10.2014577937923,0,0,0002-11-30 01:55:00
0,10.1473934260594,0,0,0002-11-30 02:00:00
0,10.1358519693102,0,0,0002-11-30 02:05:00
0,9.98324351547275,0,0,0002-11-30 02:10:00
0,9.82362156942048,0,0,0002-11-30 02:15:00
0,9.69270911462912,0,0,0002-11-30 02:20:00
0,9.70852604701954,0,0,0002-11-30 02:25:00
0,9.75677879294232,0,0,0002-11-30 02:30:00
0,9.73855858357872,0,0,0002-11-30 02:35:00
0,9.56447456309612,0,0,0002-11-30 02:40:00
0,9.29766142574178,0,0,0002-11-30 02:45:00
0,9.2227601146912,0,0,0002-11-30 02:50:00
0,9.23939972874265,0,0,0002-11-30 02:55:00
0,9.27119069945197,0,0,0002-11-30 03:00:00
0,9.27227380612537,0,0,0002-11-30 03:05:00
0,9.1456253884064,0,0,0002-11-30 03:10:00
0,9.16474035817138,0,0,0002-11-30 03:15:00
0,9.07171528754416,0,0,0002-11-30 03:20:00
0,8.96143823386485,0,0,0002-11-30 03:25:00
0,8.82089656037596,0,0,0002-11-30 03:30:00
0,8.70999678850789,0,0,0002-11-30 03:35:00
0,8.67846783951659,0,0,0002-11-30 03:40:00
0,8.70105814349046,0,0,0002-11-30 03:45:00
0,8.55484665548921,0,0,0002-11-30 03:50:00
0,8.44002616462473,0,0,0002-11-30 03:55:00
0,8.35044499469036,0,0,0002-11-30 04:00:00
0,8.40910105543025,0,0,0002-11-30 04:05:00
0,8.50268945113417,0,0,0002-11-30 04:10:00
0,7.93279107270404,0,0,0002-11-30 04:15:00
0,6.83234144637127,0,0,0002-11-30 04:20:00
0,5.62610721804662,0,0,0002-11-30 04:25:00
0,5.08729531395841,0,0,0002-11-30 04:30:00
0,16.212677216573,0,0,0002-11-30 04:35:00
0,25.7390553730881,0,0,0002-11-30 04:40:00
0,34.0705806344716,0,0,0002-11-30 04:45:00
0,29.9213575613974,0,0,0002-11-30 04:50:00
0,26.6185443180157,0,0,0002-11-30 04:55:00
0,23.3546432866943,0,0,0002-11-30 05:00:00
0,22.3533159275934,0,0,0002-11-30 05:05:00
0,21.0181617664709,0,0,0002-11-30 05:10:00
0,15.6124491146143,0,0,0002-11-30 05:15:00
0,9.9539848465718,0,0,0002-11-30 05:20:00
0,11.0538869563291,0,0,0002-11-30 05:25:00
0,16.0818940624938,0,0,0002-11-30 05:30:00
0,24.3564736019068,0,0,0002-11-30 05:35:00
0,24.1690529388592,0,0,0002-11-30 05:40:00
0,32.1408741390122,0,0,0002-11-30 05:45:00
0,38.1506091315245,0,0,0002-11-30 05:50:00
0,39.4545684378755,0,0,0002-11-30 05:55:00
0,36.6033933662554,0,0,0002-11-30 06:00:00
0,33.4177621294658,0,0,0002-11-30 06:05:00
0,46.9315452258016,0,0,0002-11-30 06:10:00
0,59.1044081879767,0,0,0002-11-30 06:15:00
0,65.2985219444652,0,0,0002-11-30 06:20:00
0,57.0331197352473,0,0,0002-11-30 06:25:00
0,50.512254527368,0,0,0002-11-30 06:30:00
0,48.343509386354,0,0,0002-11-30 06:35:00
0,49.5922570607629,0,0,0002-11-30 06:40:00
0,52.5261038666054,0,0,0002-11-30 06:45:00
0,64.3940274783288,0,0,0002-11-30 06:50:00
0,62.3113935502321,0,0,0002-11-30 06:55:00
0,63.2662925712401,0,0,0002-11-30 07:00:00
0,58.4155256469979,0,0,0002-11-30 07:05:00
0,58.2041856234126,0,0,0002-11-30 07:10:00
0,50.18098440523,0,0,0002-11-30 07:15:00
0,59.199013965054,0,0,0002-11-30 07:20:00
0,73.9036628648199,0,0,0002-11-30 07:25:00
0,82.5593809646219,0,0,0002-11-30 07:30:00
0,68.4336992903461,0,0,0002-11-30 07:35:00
0,60.7593115333317,0,0,0002-11-30 07:40:00
0,54.3417866486121,0,0,0002-11-30 07:45:00
0,58.1008602712082,0,0,0002-11-30 07:50:00
0,61.8151465004167,0,0,0002-11-30 07:55:00
0,81.369975751892,0,0,0002-11-30 08:00:00
0,94.4122833089622,0,0,0002-11-30 08:05:00
0,95.5695108260812,95.5695108260812,0,0002-11-30 08:10:00
0,89.2366935647466,0,0,0002-11-30 08:15:00
0,93.7284402800209,0,0,0002-11-30 08:20:00
0,93.9795330933263,0,0,0002-11-30 08:25:00
0,88.3256710044382,0,0,0002-11-30 08:30:00
0,75.9968525783094,0,0,0002-11-30 08:35:00
0,73.1299073542641,0,0,0002-11-30 08:40:00
0,72.3203973859472,0,0,0002-11-30 08:45:00
0,66.6775207503503,0,0,0002-11-30 08:50:00
0,68.5538149045271,0,0,0002-11-30 08:55:00
0,64.5417802413296,0,0,0002-11-30 09:00:00
0,64.3632706217913,0,0,0002-11-30 09:05:00
0,61.0181956094945,0,0,0002-11-30 09:10:00
0,66.5285728688413,0,0,0002-11-30 09:15:00
0,68.4301145867854,0,0,0002-11-30 09:20:00
0,60.4769824798444,0,0,0002-11-30 09:25:00
0,62.0992951398703,0,0,0002-11-30 09:30:00
0,59.883558530897,0,0,0002-11-30 09:35:00
0,59.7745571945126,0,0,0002-11-30 09:40:00
0,56.3693466568356,0,0,0002-11-30 09:45:00
0,47.3309659352759,0,0,0002-11-30 09:50:00
0,46.4171731041167,0,0,0002-11-30 09:55:00
0,37.4671472555254,0,0,0002-11-30 10:00:00
0,40.8250044118038,0,0,0002-11-30 10:05:00
0,41.2019403928531,0,0,0002-11-30 10:10:00
0,39.3264346833577,0,0,0002-11-30 10:15:00
0,36.5218938177534,0,0,0002-11-30 10:20:00
0,35.8511170790023,0,0,0002-11-30 10:25:00
0,32.7411622172543,0,0,0002-11-30 10:30:00
0,28.2683108727708,0,0,0002-11-30 10:35:00
0,26.1475426058849,0,0,0002-11-30 10:40:00
0,25.3288674731513,0,0,0002-11-30 10:45:00
0,27.3900730211387,0,0,0002-11-30 10:50:00
0,30.8402707954985,0,0,0002-11-30 10:55:00
0,29.8358476777203,0,0,0002-11-30 11:00:00
0,40.0848232888322,0,0,0002-11-30 11:05:00
